"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M690","2019-09-22 00:00:00","33.000","38.000","3.400","24.000","0.740","1003.300","","0.000","-99.000","-99.000","-99.000","27.900","","22.600",""
"C0F970","2019-09-22 00:00:00","145.000","22.000","1.000","23.700","0.680","991.200","","0.500","-99.000","-99.000","-99.000","26.300","","22.300",""
"C0C490","2019-09-22 00:00:00","157.000","191.000","0.800","21.700","0.870","990.800","","18.500","-99.000","-99.000","-99.000","23.400","","19.000",""
"C0X160","2019-09-22 00:00:00","26.000","9.000","3.500","24.200","0.750","1005.100","","0.000","9.000","11.000","","28.900","","24.100",""
"C0S760","2019-09-22 00:00:00","1621.000","168.000","1.200","17.000","1.000","836.200","","20.000","-99.000","-99.000","-99.000","22.100","","15.900",""
"C0O830","2019-09-22 00:00:00","127.000","166.000","0.400","22.400","0.880","993.900","","0.000","-99.000","-99.000","-99.000","26.500","","20.400",""
"C0A9A0","2019-09-22 00:00:00","24.000","348.000","1.000","21.700","0.940","1006.200","","41.000","-99.000","-99.000","-99.000","22.000","","19.900",""
"C0AD50","2019-09-22 00:00:00","84.000","241.000","2.500","22.000","0.990","999.900","","21.000","-99.000","-99.000","-99.000","23.400","","19.400",""
"C0G620","2019-09-22 00:00:00","110.000","110.000","1.200","21.500","0.970","996.200","","0.000","-99.000","-99.000","-99.000","29.200","","21.500",""
"C0V310","2019-09-22 00:00:00","46.000","360.000","0.800","24.400","0.670","1001.100","","0.000","-99.000","-99.000","-99.000","29.200","","23.100",""
"C0X110","2019-09-22 00:00:00","20.000","62.000","5.600","24.600","0.700","1005.500","","0.000","11.000","53.000","","28.900","","24.400",""
"C0S980","2019-09-22 00:00:00","901.000","358.000","0.400","20.400","1.000","909.200","","71.500","-99.000","-99.000","-99.000","29.100","","19.800",""
"C0O860","2019-09-22 00:00:00","38.000","19.000","1.700","23.800","0.840","1003.100","","0.000","-99.000","-99.000","-99.000","28.300","","22.900",""
"C0U950","2019-09-22 00:00:00","1012.000","292.000","10.500","15.400","1.000","897.100","","33.000","-99.000","-99.000","-99.000","16.000","","15.000",""
"C0R260","2019-09-22 00:00:00","76.000","215.000","0.300","24.000","0.850","998.700","","0.000","-99.000","-99.000","-99.000","27.200","","22.400",""
"C0X270","2019-09-22 00:00:00","33.000","65.000","0.900","22.700","0.820","1004.700","","0.000","-99.000","-99.000","-99.000","27.900","","21.400",""
"C0G880","2019-09-22 00:00:00","92.000","101.000","2.900","22.400","0.820","997.600","","0.000","-99.000","-99.000","-99.000","26.700","","22.400",""
"C0R520","2019-09-22 00:00:00","18.000","333.000","1.100","24.800","0.800","1005.400","","0.000","-99.000","-99.000","-99.000","28.900","","23.400",""
"C0O810","2019-09-22 00:00:00","161.000","30.000","0.700","22.200","0.990","992.600","","0.000","-99.000","-99.000","-99.000","27.400","","21.700",""
"C0E790","2019-09-22 00:00:00","344.000","46.000","2.100","21.500","0.860","969.300","","1.500","-99.000","-99.000","-99.000","25.400","","20.300",""
"C0F9Y0","2019-09-22 00:00:00","3313.000","319.000","1.200","8.800","1.000","684.900","","0.000","-99.000","-99.000","-99.000","12.500","","7.600",""
"C0S930","2019-09-22 00:00:00","248.000","226.000","0.300","23.100","0.980","980.400","","53.000","-99.000","-99.000","-99.000","31.700","","22.800",""
"C0M770","2019-09-22 00:00:00","164.000","86.000","3.400","24.400","0.720","988.400","","0.000","-99.000","-99.000","-99.000","26.400","","21.400",""
"C0R470","2019-09-22 00:00:00","103.000","262.000","0.800","24.600","0.900","996.400","","0.000","-99.000","-99.000","-99.000","27.400","","23.400",""
"C0W120","2019-09-22 00:00:00","58.000","6.000","3.100","23.900","0.840","1002.300","","0.000","-99.000","-99.000","-99.000","28.500","","23.600",""
"C0V350","2019-09-22 00:00:00","36.000","319.000","1.100","24.600","0.760","1004.700","","0.000","-99.000","-99.000","-99.000","30.100","","23.500",""
"CM0160","2019-09-22 00:00:00","196.000","39.000","0.800","20.900","0.940","991.500","","0.000","-99.000","-99.000","-99.000","27.100","","20.900",""
"C0V500","2019-09-22 00:00:00","6.000","19.000","1.600","25.400","0.720","1006.200","","0.000","-99.000","-99.000","-99.000","29.200","","24.600",""
"C0SA30","2019-09-22 00:00:00","92.000","288.000","1.900","24.600","0.900","997.800","","81.000","-99.000","-99.000","-99.000","29.500","","23.900",""
"C0U710","2019-09-22 00:00:00","1942.000","0.000","0.000","12.600","0.990","804.900","","25.500","-99.000","-99.000","-99.000","14.000","","10.800",""
"C0Z100","2019-09-22 00:00:00","36.000","0.000","0.000","24.300","0.980","1004.800","","41.500","-99.000","-99.000","-99.000","29.800","","24.300",""
"C0Z170","2019-09-22 00:00:00","199.000","0.000","0.000","24.300","0.990","986.700","","31.000","-99.000","-99.000","-99.000","34.500","","23.400",""
"C0K430","2019-09-22 00:00:00","30.000","73.000","3.300","23.400","0.750","1005.500","","0.000","-99.000","-99.000","-99.000","27.600","","22.700",""
"C0T9M0","2019-09-22 00:00:00","92.000","49.000","1.000","23.700","1.000","998.600","","50.000","-99.000","-99.000","-99.000","31.100","","23.500",""
"C0AI00","2019-09-22 00:00:00","188.000","238.000","5.400","21.300","0.900","987.000","","47.000","-99.000","-99.000","-99.000","21.300","","19.300",""
"C0AC40","2019-09-22 00:00:00","1079.000","295.000","4.700","15.300","0.990","889.500","","240.500","-99.000","-99.000","-99.000","16.300","","15.000",""
"C0F9M0","2019-09-22 00:00:00","230.000","37.000","2.600","22.400","0.780","982.200","","0.000","-99.000","-99.000","-99.000","25.600","","20.700",""
"C0A930","2019-09-22 00:00:00","216.000","292.000","0.500","22.600","0.860","982.200","","109.500","-99.000","-99.000","-99.000","22.800","","19.700",""
"C0A640","2019-09-22 00:00:00","241.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I420","2019-09-22 00:00:00","305.000","49.000","1.300","21.400","0.900","974.000","","0.000","-99.000","-99.000","-99.000","25.200","","21.200",""
"C0R170","2019-09-22 00:00:00","26.000","337.000","0.800","24.600","0.770","1004.800","","0.000","-99.000","-99.000","-99.000","28.700","","23.100",""
"C0M530","2019-09-22 00:00:00","1385.000","0.000","0.000","16.200","0.990","864.600","","0.500","-99.000","-99.000","-99.000","19.000","","15.100",""
"C0H960","2019-09-22 00:00:00","120.000","189.000","2.300","22.200","0.970","993.300","","0.000","-99.000","-99.000","-99.000","27.500","","22.200",""
"C0V620","2019-09-22 00:00:00","18.000","19.000","3.300","24.000","0.720","1005.800","","0.000","-99.000","-99.000","-99.000","28.500","","24.000",""
"C0X280","2019-09-22 00:00:00","22.000","80.000","4.300","23.900","0.750","1005.200","","0.000","-99.000","-99.000","-99.000","27.700","","23.500",""
"C0AH40","2019-09-22 00:00:00","426.000","319.000","1.100","20.300","0.990","960.900","","79.500","-99.000","-99.000","-99.000","20.300","","19.100",""
"C0T9A0","2019-09-22 00:00:00","498.000","170.000","0.600","21.000","0.990","952.400","","74.000","-99.000","-99.000","-99.000","26.300","","20.700",""
"C0K390","2019-09-22 00:00:00","31.000","69.000","2.700","23.800","0.730","1004.500","","0.000","-99.000","-99.000","-99.000","27.700","","22.600",""
"C0K440","2019-09-22 00:00:00","35.000","71.000","1.300","23.200","0.760","1004.300","","0.000","-99.000","-99.000","-99.000","26.600","","22.100",""
"C0Z250","2019-09-22 00:00:00","1124.000","304.000","0.400","19.300","0.990","886.100","","29.500","-99.000","-99.000","-99.000","27.800","","18.200",""
"C0F0A0","2019-09-22 00:00:00","3587.000","162.000","0.600","7.800","1.000","662.400","","36.000","-99.000","-99.000","-99.000","9.700","","7.600",""
"C0G860","2019-09-22 00:00:00","45.000","247.000","1.500","24.100","0.710","1001.000","","0.000","-99.000","-99.000","-99.000","28.600","","22.700",""
"C0V790","2019-09-22 00:00:00","410.000","54.000","2.400","22.100","0.890","961.100","","0.000","-99.000","-99.000","-99.000","24.300","","21.200",""
"C0V740","2019-09-22 00:00:00","60.000","322.000","2.300","23.700","0.770","1001.700","","0.000","-99.000","-99.000","-99.000","27.900","","22.700",""
"C0Z200","2019-09-22 00:00:00","153.000","0.000","0.200","23.400","0.990","991.300","","12.500","-99.000","-99.000","-99.000","30.400","","23.400",""
"C0K520","2019-09-22 00:00:00","10.000","82.000","3.100","23.600","0.740","1005.900","","0.000","-99.000","-99.000","-99.000","27.800","","22.900",""
"C0X250","2019-09-22 00:00:00","33.000","46.000","3.100","23.800","0.760","1003.900","","0.000","-99.000","-99.000","-99.000","28.300","","22.800",""
"C0S940","2019-09-22 00:00:00","150.000","26.000","1.200","23.500","1.000","990.100","","112.000","-99.000","-99.000","-99.000","33.600","","23.400",""
"CM0110","2019-09-22 00:00:00","7.000","67.000","1.700","23.900","0.690","1007.400","","0.000","-99.000","-99.000","-99.000","26.800","","22.800",""
"C0A970","2019-09-22 00:00:00","96.000","297.000","6.400","22.600","0.800","997.100","","42.500","11.500","300.000","","23.300","","19.800",""
"C0M700","2019-09-22 00:00:00","150.000","102.000","3.700","23.300","0.780","991.200","","0.000","9.200","98.000","","27.400","","21.900",""
"C0U990","2019-09-22 00:00:00","31.000","283.000","2.100","26.100","0.560","1005.100","","3.500","-99.000","-99.000","-99.000","27.200","","22.800",""
"C0D590","2019-09-22 00:00:00","143.000","140.000","2.300","20.900","0.950","993.400","","6.500","-99.000","-99.000","-99.000","24.200","","19.100",""
"C0S790","2019-09-22 00:00:00","236.000","318.000","0.600","22.600","1.000","982.900","","77.500","-99.000","-99.000","-99.000","32.100","","22.500",""
"C0A570","2019-09-22 00:00:00","360.000","0.000","0.000","19.100","0.990","969.000","","31.500","-99.000","-99.000","-99.000","21.400","","18.000",""
"C0M800","2019-09-22 00:00:00","440.000","51.000","0.300","20.700","0.930","959.300","","0.000","-99.000","-99.000","-99.000","24.200","","19.700",""
"C0E870","2019-09-22 00:00:00","34.000","93.000","2.400","21.300","0.900","1006.000","","2.500","-99.000","-99.000","-99.000","26.000","","20.600",""
"C0V490","2019-09-22 00:00:00","20.000","2.000","2.900","25.300","0.670","1005.600","","0.000","-99.000","-99.000","-99.000","28.800","","24.600",""
"C0M710","2019-09-22 00:00:00","15.000","95.000","0.800","23.500","0.770","1006.100","","0.000","-99.000","-99.000","-99.000","27.300","","23.400",""
"C0D570","2019-09-22 00:00:00","15.000","130.000","0.500","21.200","1.000","1006.800","","3.000","-99.000","-99.000","-99.000","25.800","","20.200",""
"C0S910","2019-09-22 00:00:00","212.000","83.000","3.200","24.500","0.930","985.000","","10.000","10.000","90.000","","29.900","","24.300",""
"C0M650","2019-09-22 00:00:00","20.000","50.000","3.900","23.500","0.750","1005.700","","0.000","-99.000","-99.000","-99.000","28.100","","22.900",""
"C0K280","2019-09-22 00:00:00","23.000","76.000","3.500","23.400","0.770","1007.400","","0.000","-99.000","-99.000","-99.000","29.600","","23.200",""
"C0X310","2019-09-22 00:00:00","9.000","45.000","5.900","24.000","0.730","1007.200","","0.000","-99.000","-99.000","-99.000","26.500","","23.600",""
"C0A9C0","2019-09-22 00:00:00","35.000","0.000","0.000","21.400","0.940","1005.300","","75.500","-99.000","-99.000","-99.000","21.600","","19.900",""
"C0V810","2019-09-22 00:00:00","32.000","14.000","3.800","24.700","0.730","1002.800","","0.000","-99.000","-99.000","-99.000","28.000","","24.100",""
"C0E730","2019-09-22 00:00:00","26.000","126.000","3.600","21.800","0.840","1004.200","","3.000","-99.000","-99.000","-99.000","25.400","","20.400",""
"C0UA10","2019-09-22 00:00:00","1711.000","331.000","0.900","14.300","1.000","829.600","","6.500","-99.000","-99.000","-99.000","16.100","","12.000",""
"C0R660","2019-09-22 00:00:00","20.000","145.000","0.400","25.100","-99.000","1005.700","","0.000","-99.000","-99.000","-99.000","28.600","","23.300",""
"C0M640","2019-09-22 00:00:00","155.000","108.000","3.500","22.400","0.820","990.000","","0.000","-99.000","-99.000","-99.000","26.300","","21.400",""
"C0S660","2019-09-22 00:00:00","794.000","0.000","0.100","20.400","1.000","922.000","","4.500","-99.000","-99.000","-99.000","27.600","","18.300",""
"C0AD40","2019-09-22 00:00:00","32.000","265.000","2.400","22.100","0.850","1005.300","","23.500","-99.000","-99.000","-99.000","23.200","","19.300",""
"C0UA00","2019-09-22 00:00:00","392.000","217.000","0.300","20.600","0.990","965.200","","2.000","-99.000","-99.000","-99.000","24.700","","19.800",""
"C0I080","2019-09-22 00:00:00","536.000","0.000","0.000","19.400","0.940","951.800","","0.000","-99.000","-99.000","-99.000","24.000","","19.400",""
"C0UA30","2019-09-22 00:00:00","1397.000","224.000","1.000","15.500","1.000","858.100","","16.000","-99.000","-99.000","-99.000","19.000","","13.900",""
"C0Z270","2019-09-22 00:00:00","343.000","0.000","0.100","22.200","0.990","969.600","","109.500","-99.000","-99.000","-99.000","27.600","","21.800",""
"C0G750","2019-09-22 00:00:00","31.000","49.000","1.000","22.700","0.850","1005.500","","0.000","-99.000","-99.000","-99.000","27.500","","22.100",""
"C0A550","2019-09-22 00:00:00","422.000","301.000","0.900","19.100","1.000","961.300","","40.000","-99.000","-99.000","-99.000","20.600","","18.400",""
"C0G830","2019-09-22 00:00:00","27.000","0.000","0.000","22.800","1.000","1003.600","","0.000","-99.000","-99.000","-99.000","26.800","","22.300",""
"C0E810","2019-09-22 00:00:00","53.000","116.000","1.400","20.200","0.990","1002.100","","1.000","-99.000","-99.000","-99.000","25.900","","20.100",""
"C0R640","2019-09-22 00:00:00","21.000","344.000","2.500","25.500","0.740","1005.900","","0.000","-99.000","-99.000","-99.000","29.400","","23.900",""
"C0D580","2019-09-22 00:00:00","120.000","0.000","0.000","-99.000","0.990","995.200","","7.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M660","2019-09-22 00:00:00","40.000","38.000","2.900","23.500","0.770","1004.000","","0.000","-99.000","-99.000","-99.000","27.800","","22.600",""
"C0K330","2019-09-22 00:00:00","38.000","83.000","0.700","23.800","0.720","1003.400","","0.000","-99.000","-99.000","-99.000","28.400","","22.500",""
"C0E830","2019-09-22 00:00:00","37.000","72.000","4.300","23.500","0.770","1003.200","","0.000","-99.000","-99.000","-99.000","27.100","","21.600",""
"C0R420","2019-09-22 00:00:00","504.000","92.000","1.300","21.500","-99.000","947.400","","27.500","-99.000","-99.000","-99.000","23.000","","20.600",""
"C0X290","2019-09-22 00:00:00","10.000","70.000","5.600","23.600","0.800","1006.300","","0.000","-99.000","-99.000","-99.000","26.900","","23.600",""
"C0U760","2019-09-22 00:00:00","22.000","281.000","0.500","26.000","0.570","1006.200","","10.000","-99.000","-99.000","-99.000","28.400","","22.700",""
"C0U780","2019-09-22 00:00:00","15.000","312.000","1.100","25.000","0.600","1006.500","","72.500","-99.000","-99.000","-99.000","26.900","","22.100",""
"C0H9C0","2019-09-22 00:00:00","3402.000","319.000","0.800","9.000","1.000","675.500","","0.500","-99.000","-99.000","-99.000","16.200","","9.000",""
"C0V650","2019-09-22 00:00:00","28.000","26.000","4.900","24.300","0.650","1006.400","","0.000","-99.000","-99.000","-99.000","28.900","","24.200",""
"C0R720","2019-09-22 00:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","27.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K470","2019-09-22 00:00:00","97.000","84.000","4.600","22.800","0.850","996.400","","0.000","-99.000","-99.000","-99.000","26.700","","20.300",""
"C0T9N0","2019-09-22 00:00:00","261.000","212.000","1.700","23.300","0.980","978.500","","27.500","-99.000","-99.000","-99.000","32.300","","23.100",""
"C0Z070","2019-09-22 00:00:00","247.000","355.000","0.400","23.000","0.990","979.600","","31.500","-99.000","-99.000","-99.000","32.500","","22.900",""
"C0Z280","2019-09-22 00:00:00","224.000","0.000","0.000","23.400","0.990","983.500","","37.000","-99.000","-99.000","-99.000","31.900","","23.000",""
"C0SA40","2019-09-22 00:00:00","200.000","0.000","0.200","23.700","0.980","985.600","","51.500","-99.000","-99.000","-99.000","33.300","","22.800",""
"C0V440","2019-09-22 00:00:00","27.000","2.000","1.800","24.000","0.690","1004.100","","0.000","-99.000","-99.000","-99.000","28.500","","23.500",""
"C0R490","2019-09-22 00:00:00","49.000","345.000","3.100","24.500","0.740","1001.500","","0.000","-99.000","-99.000","-99.000","28.200","","23.300",""
"C1R340","2019-09-22 00:00:00","230.000","-99.000","-99.000","-99.000","0.970","-99.000","","14.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0B010","2019-09-22 00:00:00","38.000","242.000","3.300","22.200","0.930","1001.900","","117.000","-99.000","-99.000","-99.000","22.200","","19.800",""
"C0X230","2019-09-22 00:00:00","29.000","42.000","3.700","23.400","0.770","1005.600","","0.000","-99.000","-99.000","-99.000","28.100","","22.300",""
"C0S770","2019-09-22 00:00:00","375.000","305.000","0.500","22.400","1.000","966.000","","170.500","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0H890","2019-09-22 00:00:00","440.000","224.000","0.400","20.400","0.950","958.700","","2.000","-99.000","-99.000","-99.000","24.800","","20.400",""
"C0Z020","2019-09-22 00:00:00","211.000","216.000","2.500","23.500","0.990","983.000","","43.000","-99.000","-99.000","-99.000","31.700","","22.900",""
"C0X190","2019-09-22 00:00:00","10.000","31.000","5.300","24.400","0.760","1005.900","","0.000","-99.000","-99.000","-99.000","28.400","","23.800",""
"C0S950","2019-09-22 00:00:00","415.000","247.000","1.200","22.500","1.000","960.800","","49.500","-99.000","-99.000","-99.000","29.900","","22.300",""
"C0I530","2019-09-22 00:00:00","3014.000","253.000","1.200","10.200","1.000","699.900","","3.000","-99.000","-99.000","-99.000","12.000","","9.100",""
